season,round,position,team_id,team_name,played,wins,draws,losses,goals_for,goals_against,goal_diff,points
2024,Regular Season - 21,17,130,Gremio,18,5,3,10,15,22,-7,18
2024,Regular Season - 21,18,1193,Cuiaba,19,4,5,10,19,25,-6,17
2024,Regular Season - 21,19,124,Fluminense,19,4,5,10,15,24,-9,17
2024,Regular Season - 21,20,144,Atletico Goianiense,20,2,6,12,16,31,-15,12
2024,Regular Season - 22,1,120,Botafogo,21,13,4,4,35,20,15,43
2024,Regular Season - 22,2,154,Fortaleza EC,21,12,6,3,27,19,8,42
2024,Regular Season - 22,3,127,Flamengo,20,12,4,4,34,20,14,40
2024,Regular Season - 22,4,121,Palmeiras,21,11,4,6,28,17,11,37
2024,Regular Season - 22,5,126,Sao Paulo,21,10,5,6,29,21,8,35
2024,Regular Season - 22,6,135,Cruzeiro,20,11,2,7,29,22,7,35
2024,Regular Season - 22,7,118,Bahia,21,9,5,7,29,25,4,32
2024,Regular Season - 22,8,134,Atletico Paranaense,19,8,4,7,22,20,2,28
2024,Regular Season - 22,9,1062,Atletico-MG,19,7,7,5,28,28,0,28
2024,Regular Season - 22,10,794,RB Bragantino,19,7,5,7,24,23,1,26
2024,Regular Season - 22,11,140,Criciuma,20,6,6,8,28,30,-2,24
2024,Regular Season - 22,12,133,Vasco DA Gama,20,7,3,10,22,31,-9,24
2024,Regular Season - 22,13,152,Juventude,19,5,7,7,21,25,-4,22
2024,Regular Season - 22,14,119,Internacional,16,5,6,5,14,14,0,21
2024,Regular Season - 22,15,130,Gremio,19,6,3,10,17,22,-5,21
2024,Regular Season - 22,16,136,Vitoria,21,6,3,12,23,32,-9,21
2024,Regular Season - 22,17,124,Fluminense,20,5,5,10,16,24,-8,20
2024,Regular Season - 22,18,131,Corinthians,21,4,8,9,19,28,-9,20
2024,Regular Season - 22,19,1193,Cuiaba,19,4,5,10,19,25,-6,17
2024,Regular Season - 22,20,144,Atletico Goianiense,21,2,6,13,17,35,-18,12
2024,Regular Season - 23,1,120,Botafogo,22,13,4,5,37,23,14,43
2024,Regular Season - 23,2,154,Fortaleza EC,21,12,6,3,27,19,8,42
2024,Regular Season - 23,3,127,Flamengo,21,12,5,4,35,21,14,41
2024,Regular Season - 23,4,121,Palmeiras,22,11,5,6,29,18,11,38
2024,Regular Season - 23,5,126,Sao Paulo,22,11,5,6,30,21,9,38
2024,Regular Season - 23,6,118,Bahia,23,11,5,7,33,25,8,38
2024,Regular Season - 23,7,135,Cruzeiro,21,11,3,7,29,22,7,36
2024,Regular Season - 23,8,134,Atletico Paranaense,20,8,5,7,24,22,2,29
2024,Regular Season - 23,9,1062,Atletico-MG,20,7,8,5,28,28,0,29
2024,Regular Season - 23,10,794,RB Bragantino,20,7,6,7,25,24,1,27
2024,Regular Season - 23,11,133,Vasco DA Gama,21,8,3,10,24,31,-7,27
2024,Regular Season - 23,12,119,Internacional,18,6,7,5,18,17,1,25
2024,Regular Season - 23,13,152,Juventude,21,6,7,8,25,29,-4,25
2024,Regular Season - 23,14,140,Criciuma,20,6,6,8,28,30,-2,24
2024,Regular Season - 23,15,130,Gremio,21,7,3,11,20,25,-5,24
2024,Regular Season - 23,16,131,Corinthians,22,4,9,9,20,29,-9,21
2024,Regular Season - 23,17,136,Vitoria,22,6,3,13,23,34,-11,21
2024,Regular Season - 23,18,124,Fluminense,21,5,5,11,16,26,-10,20
2024,Regular Season - 23,19,1193,Cuiaba,20,4,5,11,20,28,-8,17
2024,Regular Season - 23,20,144,Atletico Goianiense,22,2,6,14,17,36,-19,12
2024,Regular Season - 24,1,120,Botafogo,23,14,4,5,41,24,17,46
2024,Regular Season - 24,2,154,Fortaleza EC,22,13,6,3,29,20,9,45
2024,Regular Season - 24,3,121,Palmeiras,23,12,5,6,31,19,12,41
2024,Regular Season - 24,4,127,Flamengo,22,12,5,5,36,25,11,41
2024,Regular Season - 24,5,118,Bahia,23,11,5,7,33,25,8,38
2024,Regular Season - 24,6,126,Sao Paulo,23,11,5,7,31,23,8,38
2024,Regular Season - 24,7,135,Cruzeiro,22,11,4,7,31,24,7,37
2024,Regular Season - 24,8,1062,Atletico-MG,21,7,9,5,29,29,0,30
2024,Regular Season - 24,9,134,Atletico Paranaense,21,8,5,8,25,24,1,29
2024,Regular Season - 24,10,152,Juventude,23,7,7,9,28,32,-4,28
2024,Regular Season - 24,11,133,Vasco DA Gama,22,8,4,10,26,33,-7,28
2024,Regular Season - 24,12,794,RB Bragantino,21,7,6,8,26,26,0,27
2024,Regular Season - 24,13,119,Internacional,19,6,7,6,18,18,0,25
2024,Regular Season - 24,14,140,Criciuma,21,6,7,8,30,32,-2,25
2024,Regular Season - 24,15,130,Gremio,21,7,3,11,20,25,-5,24
2024,Regular Season - 24,16,131,Corinthians,23,4,10,9,20,29,-9,22
2024,Regular Season - 24,17,136,Vitoria,23,6,4,13,25,36,-11,22
2024,Regular Season - 24,18,124,Fluminense,22,5,6,11,16,26,-10,21
2024,Regular Season - 24,19,1193,Cuiaba,21,4,6,11,21,29,-8,18
2024,Regular Season - 24,20,144,Atletico Goianiense,24,4,6,14,20,37,-17,18
2024,Regular Season - 25,1,154,Fortaleza EC,23,14,6,3,30,20,10,48
2024,Regular Season - 25,2,120,Botafogo,24,14,5,5,41,24,17,47
2024,Regular Season - 25,3,121,Palmeiras,24,13,5,6,36,19,17,44
2024,Regular Season - 25,4,127,Flamengo,23,13,5,5,38,26,12,44
2024,Regular Season - 25,5,126,Sao Paulo,24,12,5,7,33,24,9,41
2024,Regular Season - 25,6,118,Bahia,24,11,6,7,33,25,8,39
2024,Regular Season - 25,7,135,Cruzeiro,24,11,5,8,31,25,6,38
2024,Regular Season - 25,8,133,Vasco DA Gama,23,9,4,10,28,34,-6,31
2024,Regular Season - 25,9,1062,Atletico-MG,22,7,9,6,29,31,-2,30
2024,Regular Season - 25,10,119,Internacional,21,7,8,6,19,18,1,29
2024,Regular Season - 25,11,134,Atletico Paranaense,22,8,5,9,26,26,0,29
2024,Regular Season - 25,12,140,Criciuma,24,7,7,10,32,35,-3,28
2024,Regular Season - 25,13,152,Juventude,23,7,7,9,28,32,-4,28
2024,Regular Season - 25,14,794,RB Bragantino,23,7,6,10,27,29,-2,27
2024,Regular Season - 25,15,130,Gremio,22,8,3,11,21,25,-4,27
2024,Regular Season - 25,16,124,Fluminense,23,6,6,11,18,26,-8,24
2024,Regular Season - 25,17,131,Corinthians,24,4,10,10,20,30,-10,22
2024,Regular Season - 25,18,136,Vitoria,24,6,4,14,26,38,-12,22
2024,Regular Season - 25,19,1193,Cuiaba,23,5,6,12,23,35,-12,21
2024,Regular Season - 25,20,144,Atletico Goianiense,24,4,6,14,20,37,-17,18
2024,Regular Season - 26,1,120,Botafogo,25,15,5,5,43,24,19,50
2024,Regular Season - 26,2,154,Fortaleza EC,25,14,6,5,31,24,7,48
2024,Regular Season - 26,3,121,Palmeiras,25,14,5,6,38,19,19,47
2024,Regular Season - 26,4,127,Flamengo,24,13,5,6,39,28,11,44
2024,Regular Season - 26,5,135,Cruzeiro,25,12,5,8,34,26,8,41
2024,Regular Season - 26,6,126,Sao Paulo,25,12,5,8,33,26,7,41
2024,Regular Season - 26,7,118,Bahia,25,11,6,8,34,27,7,39
2024,Regular Season - 26,8,119,Internacional,23,9,8,6,24,20,4,35
2024,Regular Season - 26,9,133,Vasco DA Gama,24,10,4,10,29,34,-5,34
2024,Regular Season - 26,10,1062,Atletico-MG,23,8,9,6,32,33,-1,33
2024,Regular Season - 26,11,794,RB Bragantino,24,8,6,10,29,30,-1,30
2024,Regular Season - 26,12,134,Atletico Paranaense,23,8,5,10,26,28,-2,29
2024,Regular Season - 26,13,152,Juventude,25,7,8,10,29,35,-6,29
2024,Regular Season - 26,14,140,Criciuma,24,7,7,10,32,35,-3,28
2024,Regular Season - 26,15,130,Gremio,23,8,3,12,23,28,-5,27
2024,Regular Season - 26,16,124,Fluminense,24,7,6,11,20,26,-6,27
2024,Regular Season - 26,17,131,Corinthians,25,5,10,10,22,31,-9,25
2024,Regular Season - 26,18,136,Vitoria,26,7,4,15,28,39,-11,25
2024,Regular Season - 26,19,1193,Cuiaba,24,5,7,12,23,35,-12,22
2024,Regular Season - 26,20,144,Atletico Goianiense,26,4,6,16,21,42,-21,18
2024,Regular Season - 27,1,120,Botafogo,26,16,5,5,45,25,20,53
2024,Regular Season - 27,2,121,Palmeiras,26,15,5,6,43,19,24,50
2024,Regular Season - 27,3,154,Fortaleza EC,26,14,7,5,32,25,7,49
2024,Regular Season - 27,4,127,Flamengo,25,13,6,6,40,29,11,45
2024,Regular Season - 27,5,126,Sao Paulo,26,13,5,8,34,26,8,44
2024,Regular Season - 27,6,118,Bahia,26,12,6,8,37,27,10,42
2024,Regular Season - 27,7,135,Cruzeiro,26,12,5,9,34,27,7,41
2024,Regular Season - 27,8,119,Internacional,24,10,8,6,27,20,7,38
2024,Regular Season - 27,9,133,Vasco DA Gama,25,10,5,10,30,35,-5,35
2024,Regular Season - 27,10,1062,Atletico-MG,24,8,9,7,32,36,-4,33
2024,Regular Season - 27,11,152,Juventude,26,8,8,10,31,36,-5,32
2024,Regular Season - 27,12,794,RB Bragantino,25,8,7,10,31,32,-1,31
2024,Regular Season - 27,13,134,Atletico Paranaense,24,8,6,10,27,29,-2,30
2024,Regular Season - 27,14,130,Gremio,24,8,4,12,25,30,-5,28
2024,Regular Season - 27,15,131,Corinthians,27,6,10,11,26,33,-7,28
2024,Regular Season - 27,16,140,Criciuma,25,7,7,11,32,40,-8,28
2024,Regular Season - 27,17,124,Fluminense,25,7,6,12,21,28,-7,27
2024,Regular Season - 27,18,136,Vitoria,26,7,4,15,28,39,-11,25
2024,Regular Season - 27,19,1193,Cuiaba,25,5,7,13,23,38,-15,22
2024,Regular Season - 27,20,144,Atletico Goianiense,27,4,6,17,21,45,-24,18
2024,Regular Season - 28,1,121,Palmeiras,28,17,5,6,46,20,26,56
2024,Regular Season - 28,2,120,Botafogo,27,17,5,5,46,25,21,56
2024,Regular Season - 28,3,154,Fortaleza EC,27,15,7,5,36,26,10,52
2024,Regular Season - 28,4,127,Flamengo,26,13,6,7,42,32,10,45
2024,Regular Season - 28,5,126,Sao Paulo,27,13,5,9,35,29,6,44
2024,Regular Season - 28,6,119,Internacional,26,11,9,6,32,23,9,42
2024,Regular Season - 28,7,118,Bahia,27,12,6,9,38,31,7,42
2024,Regular Season - 28,8,135,Cruzeiro,27,12,6,9,34,27,7,42
2024,Regular Season - 28,9,1062,Atletico-MG,26,9,9,8,36,38,-2,36
2024,Regular Season - 28,10,133,Vasco DA Gama,26,10,5,11,30,36,-6,35
2024,Regular Season - 28,11,794,RB Bragantino,27,8,8,11,33,37,-4,32
2024,Regular Season - 28,12,152,Juventude,27,8,8,11,31,37,-6,32
2024,Regular Season - 28,13,140,Criciuma,27,8,8,11,34,41,-7,32
2024,Regular Season - 28,14,134,Atletico Paranaense,25,8,7,10,27,29,-2,31
2024,Regular Season - 28,15,130,Gremio,26,9,4,13,29,34,-5,31
2024,Regular Season - 28,16,131,Corinthians,27,6,10,11,26,33,-7,28
2024,Regular Season - 28,17,136,Vitoria,27,8,4,15,29,39,-10,28
2024,Regular Season - 28,18,124,Fluminense,26,7,6,13,21,29,-8,27
2024,Regular Season - 28,19,1193,Cuiaba,26,5,8,13,23,38,-15,23
2024,Regular Season - 28,20,144,Atletico Goianiense,27,4,6,17,21,45,-24,18
2024,Regular Season - 29,1,120,Botafogo,28,17,6,5,46,25,21,57
2024,Regular Season - 29,2,121,Palmeiras,28,17,5,6,46,20,26,56
2024,Regular Season - 29,3,154,Fortaleza EC,28,16,7,5,37,26,11,55
2024,Regular Season - 29,4,127,Flamengo,27,14,6,7,43,32,11,48
2024,Regular Season - 29,5,126,Sao Paulo,28,14,5,9,38,30,8,47
2024,Regular Season - 29,6,119,Internacional,27,12,9,6,35,24,11,45
2024,Regular Season - 29,7,118,Bahia,28,13,6,9,39,31,8,45
2024,Regular Season - 29,8,135,Cruzeiro,28,12,7,9,35,28,7,43
2024,Regular Season - 29,9,1062,Atletico-MG,26,9,9,8,36,38,-2,36
2024,Regular Season - 29,10,133,Vasco DA Gama,27,10,6,11,31,37,-6,36
2024,Regular Season - 29,11,140,Criciuma,29,9,8,12,36,42,-6,35
2024,Regular Season - 29,12,794,RB Bragantino,28,8,9,11,34,38,-4,33
2024,Regular Season - 29,13,152,Juventude,28,8,9,11,32,38,-6,33
2024,Regular Season - 29,14,130,Gremio,27,9,5,13,29,34,-5,32
2024,Regular Season - 29,15,134,Atletico Paranaense,26,8,7,11,27,30,-3,31
2024,Regular Season - 29,16,131,Corinthians,28,6,10,12,27,36,-9,28
2024,Regular Season - 29,17,136,Vitoria,28,8,4,16,30,42,-12,28
2024,Regular Season - 29,18,124,Fluminense,27,7,6,14,21,30,-9,27
2024,Regular Season - 29,19,1193,Cuiaba,27,5,8,14,23,39,-16,23
2024,Regular Season - 29,20,144,Atletico Goianiense,29,5,6,18,22,47,-25,21
2024,Regular Season - 30,1,120,Botafogo,29,18,6,5,47,25,22,60
2024,Regular Season - 30,2,121,Palmeiras,29,17,6,6,46,20,26,57
2024,Regular Season - 30,3,154,Fortaleza EC,29,16,7,6,38,29,9,55
2024,Regular Season - 30,4,127,Flamengo,28,15,6,7,45,32,13,51
2024,Regular Season - 30,5,126,Sao Paulo,30,15,5,10,41,32,9,50
2024,Regular Season - 30,6,119,Internacional,28,12,10,6,37,26,11,46
2024,Regular Season - 30,7,118,Bahia,29,13,6,10,39,33,6,45
2024,Regular Season - 30,8,135,Cruzeiro,29,12,7,10,35,29,6,43
2024,Regular Season - 30,9,1062,Atletico-MG,28,10,10,8,40,41,-1,40
2024,Regular Season - 30,10,133,Vasco DA Gama,29,10,7,12,32,41,-9,37
2024,Regular Season - 30,11,130,Gremio,29,10,5,14,33,37,-4,35
2024,Regular Season - 30,12,140,Criciuma,29,9,8,12,36,42,-6,35
2024,Regular Season - 30,13,794,RB Bragantino,29,8,10,11,34,38,-4,34
2024,Regular Season - 30,14,152,Juventude,29,8,10,11,33,39,-6,34
2024,Regular Season - 30,15,134,Atletico Paranaense,27,8,7,12,27,31,-4,31
2024,Regular Season - 30,16,124,Fluminense,28,8,6,14,22,30,-8,30
2024,Regular Season - 30,17,131,Corinthians,29,6,11,12,29,38,-9,29
2024,Regular Season - 30,18,136,Vitoria,29,8,5,16,32,44,-12,29
2024,Regular Season - 30,19,1193,Cuiaba,28,6,8,14,25,39,-14,26
2024,Regular Season - 30,20,144,Atletico Goianiense,29,5,6,18,22,47,-25,21
2024,Regular Season - 31,1,121,Palmeiras,31,18,7,6,53,25,28,61
2024,Regular Season - 31,2,120,Botafogo,30,18,7,5,48,26,22,61
2024,Regular Season - 31,3,154,Fortaleza EC,31,16,9,6,41,32,9,57
2024,Regular Season - 31,4,127,Flamengo,29,15,6,8,45,34,11,51
2024,Regular Season - 31,5,126,Sao Paulo,30,15,5,10,41,32,9,50
2024,Regular Season - 31,6,119,Internacional,29,13,10,6,38,26,12,49
2024,Regular Season - 31,7,118,Bahia,30,13,7,10,40,34,6,46
2024,Regular Season - 31,8,135,Cruzeiro,30,12,8,10,36,30,6,44
2024,Regular Season - 31,9,1062,Atletico-MG,29,10,11,8,41,42,-1,41
2024,Regular Season - 31,10,133,Vasco DA Gama,30,11,7,12,33,41,-8,40
2024,Regular Season - 31,11,124,Fluminense,30,10,6,14,25,30,-5,36
2024,Regular Season - 31,12,140,Criciuma,30,9,9,12,37,43,-6,36
2024,Regular Season - 31,13,130,Gremio,30,10,5,15,33,38,-5,35
2024,Regular Season - 31,14,794,RB Bragantino,30,8,10,12,34,39,-5,34
2024,Regular Season - 31,15,152,Juventude,30,8,10,12,36,44,-8,34
2024,Regular Season - 31,16,131,Corinthians,30,7,11,12,34,40,-6,32
2024,Regular Season - 31,17,136,Vitoria,30,9,5,16,33,44,-11,32
2024,Regular Season - 31,18,134,Atletico Paranaense,29,8,7,14,29,37,-8,31
2024,Regular Season - 31,19,1193,Cuiaba,30,6,9,15,25,40,-15,27
2024,Regular Season - 31,20,144,Atletico Goianiense,30,5,7,18,22,47,-25,22
2024,Regular Season - 32,1,120,Botafogo,31,19,7,5,49,26,23,64
2024,Regular Season - 32,2,121,Palmeiras,31,18,7,6,53,25,28,61
2024,Regular Season - 32,3,154,Fortaleza EC,31,16,9,6,41,32,9,57
2024,Regular Season - 32,4,127,Flamengo,31,16,7,8,50,37,13,55
2024,Regular Season - 32,5,119,Internacional,31,14,11,6,42,28,14,53
2024,Regular Season - 32,6,126,Sao Paulo,31,15,6,10,42,33,9,51
2024,Regular Season - 32,7,118,Bahia,31,13,7,11,42,37,5,46
2024,Regular Season - 32,8,135,Cruzeiro,31,12,8,11,36,33,3,44
2024,Regular Season - 32,9,133,Vasco DA Gama,31,12,7,12,36,43,-7,43
2024,Regular Season - 32,10,1062,Atletico-MG,30,10,11,9,42,45,-3,41
2024,Regular Season - 32,11,130,Gremio,32,11,6,15,38,41,-3,39
2024,Regular Season - 32,12,124,Fluminense,32,10,7,15,28,34,-6,37
2024,Regular Season - 32,13,140,Criciuma,31,9,10,12,38,44,-6,37
2024,Regular Season - 32,14,131,Corinthians,31,8,11,12,35,40,-5,35
2024,Regular Season - 32,15,136,Vitoria,31,10,5,16,35,45,-10,35
2024,Regular Season - 32,16,134,Atletico Paranaense,30,9,7,14,32,37,-5,34
2024,Regular Season - 32,17,794,RB Bragantino,31,8,10,13,34,40,-6,34
2024,Regular Season - 32,18,152,Juventude,31,8,10,13,38,48,-10,34
2024,Regular Season - 32,19,1193,Cuiaba,31,6,9,16,25,41,-16,27
2024,Regular Season - 32,20,144,Atletico Goianiense,31,5,7,19,23,50,-27,22
2024,Regular Season - 33,1,120,Botafogo,32,20,7,5,52,26,26,67
2024,Regular Season - 33,2,121,Palmeiras,32,18,7,7,53,27,26,61
2024,Regular Season - 33,3,154,Fortaleza EC,32,17,9,6,44,32,12,60
2024,Regular Season - 33,4,119,Internacional,33,16,11,6,46,28,18,59
2024,Regular Season - 33,5,127,Flamengo,32,17,7,8,51,37,14,58
2024,Regular Season - 33,6,126,Sao Paulo,32,16,6,10,45,33,12,54
2024,Regular Season - 33,7,118,Bahia,32,13,7,12,42,40,2,46
2024,Regular Season - 33,8,135,Cruzeiro,32,12,8,12,36,34,2,44
2024,Regular Season - 33,9,133,Vasco DA Gama,32,12,7,13,36,46,-10,43
2024,Regular Season - 33,10,1062,Atletico-MG,31,10,11,10,42,46,-4,41
2024,Regular Season - 33,11,130,Gremio,32,11,6,15,38,41,-3,39
2024,Regular Season - 33,12,131,Corinthians,32,9,11,12,37,40,-3,38
2024,Regular Season - 33,13,136,Vitoria,32,11,5,16,37,46,-9,38
2024,Regular Season - 33,14,124,Fluminense,33,10,7,16,28,36,-8,37
2024,Regular Season - 33,15,140,Criciuma,32,9,10,13,38,46,-8,37
2024,Regular Season - 33,16,794,RB Bragantino,32,8,11,13,34,40,-6,35
2024,Regular Season - 33,17,134,Atletico Paranaense,31,9,7,15,33,39,-6,34
2024,Regular Season - 33,18,152,Juventude,32,8,10,14,38,51,-13,34
2024,Regular Season - 33,19,1193,Cuiaba,32,6,10,16,25,41,-16,28
2024,Regular Season - 33,20,144,Atletico Goianiense,32,6,7,19,24,50,-26,25
2024,Regular Season - 34,1,120,Botafogo,33,20,8,5,52,26,26,68
2024,Regular Season - 34,2,121,Palmeiras,33,19,7,7,54,27,27,64
2024,Regular Season - 34,3,154,Fortaleza EC,33,18,9,6,47,32,15,63
2024,Regular Season - 34,4,119,Internacional,33,16,11,6,46,28,18,59
2024,Regular Season - 34,5,127,Flamengo,33,17,8,8,51,37,14,59
2024,Regular Season - 34,6,126,Sao Paulo,33,17,6,10,47,34,13,57
2024,Regular Season - 34,7,135,Cruzeiro,34,13,8,13,39,37,2,47
2024,Regular Season - 34,8,118,Bahia,33,13,7,13,43,42,1,46
2024,Regular Season - 34,9,131,Corinthians,34,11,11,12,41,42,-1,44
2024,Regular Season - 34,10,133,Vasco DA Gama,33,12,7,14,36,49,-13,43
2024,Regular Season - 34,11,1062,Atletico-MG,33,10,12,11,42,47,-5,42
2024,Regular Season - 34,12,130,Gremio,33,11,6,16,38,42,-4,39
2024,Regular Season - 34,13,136,Vitoria,33,11,5,17,38,48,-10,38
2024,Regular Season - 34,14,134,Atletico Paranaense,33,10,7,16,35,41,-6,37
2024,Regular Season - 34,15,124,Fluminense,33,10,7,16,28,36,-8,37
2024,Regular Season - 34,16,140,Criciuma,33,9,10,14,39,48,-9,37
2024,Regular Season - 34,17,152,Juventude,33,9,10,14,40,52,-12,37
2024,Regular Season - 34,18,794,RB Bragantino,33,8,12,13,34,40,-6,36
2024,Regular Season - 34,19,1193,Cuiaba,33,6,11,16,25,41,-16,29
2024,Regular Season - 34,20,144,Atletico Goianiense,33,6,8,19,24,50,-26,26
2024,Regular Season - 35,1,120,Botafogo,35,20,10,5,53,27,26,70
2024,Regular Season - 35,2,121,Palmeiras,34,20,7,7,56,28,28,67
2024,Regular Season - 35,3,154,Fortaleza EC,34,18,10,6,49,34,15,64
2024,Regular Season - 35,4,119,Internacional,34,17,11,6,47,28,19,62
2024,Regular Season - 35,5,127,Flamengo,34,18,8,8,53,38,15,62
2024,Regular Season - 35,6,126,Sao Paulo,34,17,7,10,48,35,13,58
2024,Regular Season - 35,7,135,Cruzeiro,34,13,8,13,39,37,2,47
2024,Regular Season - 35,8,118,Bahia,34,13,7,14,44,44,0,46
2024,Regular Season - 35,9,131,Corinthians,34,11,11,12,41,42,-1,44
2024,Regular Season - 35,10,1062,Atletico-MG,34,10,13,11,42,47,-5,43
2024,Regular Season - 35,11,133,Vasco DA Gama,34,12,7,15,36,50,-14,43
2024,Regular Season - 35,12,136,Vitoria,35,12,6,17,40,49,-9,42
2024,Regular Season - 35,13,130,Gremio,34,11,7,16,40,44,-4,40
2024,Regular Season - 35,14,134,Atletico Paranaense,34,11,7,16,37,41,-4,40
2024,Regular Season - 35,15,124,Fluminense,34,10,8,16,30,38,-8,38
2024,Regular Season - 35,16,152,Juventude,34,9,11,14,42,54,-12,38
2024,Regular Season - 35,17,794,RB Bragantino,34,8,13,13,35,41,-6,37
2024,Regular Season - 35,18,140,Criciuma,34,9,10,15,39,49,-10,37
2024,Regular Season - 35,19,1193,Cuiaba,34,6,11,17,26,43,-17,29
2024,Regular Season - 35,20,144,Atletico Goianiense,34,6,8,20,24,52,-28,26
2024,Regular Season - 36,1,120,Botafogo,36,21,10,5,56,28,28,73
2024,Regular Season - 36,2,121,Palmeiras,36,21,7,8,58,31,27,70
2024,Regular Season - 36,3,119,Internacional,35,18,11,6,51,29,22,65
2024,Regular Season - 36,4,154,Fortaleza EC,35,18,11,6,49,34,15,65
2024,Regular Season - 36,5,127,Flamengo,35,18,9,8,53,38,15,63
2024,Regular Season - 36,6,126,Sao Paulo,35,17,8,10,50,37,13,59
2024,Regular Season - 36,7,135,Cruzeiro,34,13,8,13,39,37,2,47
2024,Regular Season - 36,8,131,Corinthians,35,12,11,12,44,43,1,47
2024,Regular Season - 36,9,118,Bahia,35,13,8,14,45,45,0,47
2024,Regular Season - 36,10,1062,Atletico-MG,35,10,14,11,44,49,-5,44
2024,Regular Season - 36,11,133,Vasco DA Gama,35,12,7,16,37,53,-16,43
2024,Regular Season - 36,12,136,Vitoria,35,12,6,17,40,49,-9,42
2024,Regular Season - 36,13,134,Atletico Paranaense,35,11,8,16,38,42,-4,41
2024,Regular Season - 36,14,130,Gremio,34,11,7,16,40,44,-4,40
2024,Regular Season - 36,15,124,Fluminense,35,10,9,16,30,38,-8,39
2024,Regular Season - 36,16,152,Juventude,35,9,12,14,43,55,-12,39
2024,Regular Season - 36,17,140,Criciuma,35,9,11,15,39,49,-10,38
2024,Regular Season - 36,18,794,RB Bragantino,35,8,13,14,36,45,-9,37
2024,Regular Season - 36,19,1193,Cuiaba,35,6,12,17,27,44,-17,30
2024,Regular Season - 36,20,144,Atletico Goianiense,35,6,8,21,24,53,-29,26
2024,Regular Season - 37,1,120,Botafogo,36,21,10,5,56,28,28,73
2024,Regular Season - 37,2,121,Palmeiras,36,21,7,8,58,31,27,70
2024,Regular Season - 37,3,127,Flamengo,36,19,9,8,56,40,16,66
2024,Regular Season - 37,4,119,Internacional,36,18,11,7,53,32,21,65
2024,Regular Season - 37,5,154,Fortaleza EC,36,18,11,7,49,36,13,65
2024,Regular Season - 37,6,126,Sao Paulo,36,17,8,11,51,39,12,59
2024,Regular Season - 37,7,131,Corinthians,37,14,11,12,51,45,6,53
2024,Regular Season - 37,8,118,Bahia,37,14,8,15,47,49,-2,50
2024,Regular Season - 37,9,135,Cruzeiro,36,13,10,13,41,39,2,49
2024,Regular Season - 37,10,136,Vitoria,36,13,6,17,42,49,-7,45
2024,Regular Season - 37,11,130,Gremio,36,12,8,16,43,46,-3,44
2024,Regular Season - 37,12,1062,Atletico-MG,36,10,14,12,46,52,-6,44
2024,Regular Season - 37,13,133,Vasco DA Gama,36,12,8,16,39,55,-16,44
2024,Regular Season - 37,14,134,Atletico Paranaense,36,11,9,16,39,43,-4,42
2024,Regular Season - 37,15,152,Juventude,36,10,12,14,46,57,-11,42
2024,Regular Season - 37,16,124,Fluminense,36,10,10,16,31,39,-8,40
2024,Regular Season - 37,17,794,RB Bragantino,36,8,14,14,37,46,-9,38
2024,Regular Season - 37,18,140,Criciuma,36,9,11,16,41,53,-12,38
2024,Regular Season - 37,19,1193,Cuiaba,36,6,12,18,28,46,-18,30
2024,Regular Season - 37,20,144,Atletico Goianiense,36,6,9,21,26,55,-29,27
2024,Regular Season - 38,1,120,Botafogo,37,22,10,5,57,28,29,76
2024,Regular Season - 38,2,121,Palmeiras,37,22,7,8,60,32,28,73
2024,Regular Season - 38,3,127,Flamengo,37,20,9,8,59,40,19,69
2024,Regular Season - 38,4,119,Internacional,37,18,11,8,53,33,20,65
2024,Regular Season - 38,5,154,Fortaleza EC,37,18,11,8,50,39,11,65
2024,Regular Season - 38,6,126,Sao Paulo,37,17,8,12,52,41,11,59
2024,Regular Season - 38,7,131,Corinthians,37,14,11,12,51,45,6,53
2024,Regular Season - 38,8,118,Bahia,38,15,8,15,49,49,0,53
2024,Regular Season - 38,9,135,Cruzeiro,37,13,10,14,42,41,1,49
2024,Regular Season - 38,10,133,Vasco DA Gama,37,13,8,16,41,55,-14,47
2024,Regular Season - 38,11,136,Vitoria,37,13,7,17,43,50,-7,46
2024,Regular Season - 38,12,130,Gremio,37,12,9,16,44,47,-3,45
2024,Regular Season - 38,13,152,Juventude,37,11,12,14,48,58,-10,45
2024,Regular Season - 38,14,1062,Atletico-MG,37,10,14,13,46,54,-8,44
2024,Regular Season - 38,15,124,Fluminense,37,11,10,16,32,39,-7,43
2024,Regular Season - 38,16,134,Atletico Paranaense,37,11,9,17,40,45,-5,42
2024,Regular Season - 38,17,794,RB Bragantino,37,9,14,14,39,47,-8,41
2024,Regular Season - 38,18,140,Criciuma,37,9,11,17,41,56,-15,38
2024,Regular Season - 38,19,1193,Cuiaba,37,6,12,19,28,47,-19,30
2024,Regular Season - 38,20,144,Atletico Goianiense,38,7,9,22,29,58,-29,30
